modified_date,modified_user,segment,rate_codes,new_rate,new_rate_sent,old_rate,old_rate_sent,rate_change
2025-02-18 22:46:47.915,Admin Arlo Hotels,Retail,MASTER,369,369,399.0,399.0,-30.0
2025-02-14 13:41:05.477,Admin Arlo Hotels,Retail,MASTER,399,399,399.0,399.0,0.0
2025-01-30 13:41:35.574,Admin Arlo Hotels,Retail,MASTER,399,399,399.0,399.0,0.0
2025-01-29 13:54:19.091,Admin Arlo Hotels,Retail,MASTER,399,399,399.0,399.0,0.0
2024-12-06 13:39:40.882,Admin Arlo Hotels,Retail,MASTER,399,399,509.0,509.0,-110.0
2024-11-18 19:19:01.498,Admin Arlo Hotels,Retail,MASTER,509,509,499.0,499.0,10.0
2024-09-24 04:30:31.922,Admin Arlo Hotels,Retail,MASTER,499,499,499.0,499.0,0.0
2024-09-17 22:57:29.873,Admin Arlo Hotels,Retail,MASTER,499,499,499.0,499.0,0.0
2024-09-06 13:36:06.371,Admin Arlo Hotels,Retail,MASTER,499,499,499.0,499.0,0.0
2024-07-31 13:36:01.634,Admin Arlo Hotels,Retail,MASTER,499,499,389.0,389.0,110.0
2024-07-19 22:43:09.717,Admin Arlo Hotels,Retail,MASTER,389,389,,,
2025-07-11 09:01:04.351,Daniel Parker,Retail,MASTER,269,269,269.0,269.0,0.0
2025-07-10 08:59:31.255,Daniel Parker,Retail,MASTER,269,269,269.0,269.0,0.0
2025-07-09 09:00:42.618,Daniel Parker,Retail,MASTER,269,269,249.0,249.0,20.0
2025-07-08 08:11:15.660,Minerva Duran,Retail,MASTER,249,249,259.0,259.0,-10.0
2025-07-01 11:12:03.025,Minerva Duran,Retail,MASTER,259,259,279.0,279.0,-20.0
2025-06-30 12:04:06.592,Minerva Duran,Retail,MASTER,279,279,299.0,299.0,-20.0
2025-06-25 12:01:39.872,Minerva Duran,Retail,MASTER,299,299,299.0,299.0,0.0
2025-06-25 11:20:38.116,Minerva Duran,Retail,MASTER,299,299,299.0,299.0,0.0
2025-06-23 12:07:00.105,Minerva Duran,Retail,MASTER,299,299,299.0,299.0,0.0
2025-06-20 21:33:07.256,Minerva Duran,Retail,MASTER,299,299,289.0,289.0,10.0
2025-06-17 10:31:22.502,Minerva Duran,Retail,MASTER,289,289,259.0,259.0,30.0
2025-06-17 09:34:41.950,Minerva Duran,Retail,MASTER,259,259,239.0,239.0,20.0
2025-05-30 09:25:03.269,Minerva Duran,Retail,MASTER,239,239,239.0,239.0,0.0
2025-03-31 13:38:54.434,Admin Arlo Hotels,Retail,MASTER,239,239,259.0,259.0,-20.0
2025-03-24 22:55:30.397,Admin Arlo Hotels,Retail,MASTER,259,259,269.0,269.0,-10.0
2025-03-17 22:39:56.974,Admin Arlo Hotels,Retail,MASTER,269,269,289.0,289.0,-20.0
2025-03-17 13:46:28.365,Admin Arlo Hotels,Retail,MASTER,289,289,309.0,309.0,-20.0
2025-03-14 22:37:56.348,Admin Arlo Hotels,Retail,MASTER,309,309,329.0,329.0,-20.0
2025-03-11 22:38:27.241,Admin Arlo Hotels,Retail,MASTER,329,329,329.0,329.0,0.0
2025-03-03 09:11:06.002,Admin Arlo Hotels,Retail,MASTER,329,329,339.0,339.0,-10.0
2025-03-01 22:43:16.904,Admin Arlo Hotels,Retail,MASTER,339,339,339.0,339.0,0.0
2025-02-14 13:41:05.477,Admin Arlo Hotels,Retail,MASTER,339,339,339.0,339.0,0.0
2025-01-30 13:41:35.574,Admin Arlo Hotels,Retail,MASTER,339,339,339.0,339.0,0.0
2025-01-29 13:54:19.091,Admin Arlo Hotels,Retail,MASTER,339,339,339.0,339.0,0.0
2024-12-16 08:59:06.177,Admin Arlo Hotels,Retail,MASTER,339,339,349.0,349.0,-10.0
2024-12-06 13:39:40.882,Admin Arlo Hotels,Retail,MASTER,349,349,499.0,499.0,-150.0
2024-09-24 04:30:31.922,Admin Arlo Hotels,Retail,MASTER,499,499,499.0,499.0,0.0
2024-09-17 22:57:29.873,Admin Arlo Hotels,Retail,MASTER,499,499,499.0,499.0,0.0
2024-09-06 13:36:06.371,Admin Arlo Hotels,Retail,MASTER,499,499,499.0,499.0,0.0
2024-07-31 13:36:01.634,Admin Arlo Hotels,Retail,MASTER,499,499,379.0,379.0,120.0
2024-07-18 22:44:47.954,Admin Arlo Hotels,Retail,MASTER,379,379,,,
2025-07-12 07:56:32.719,Daniel Parker,Retail,MASTER,599,599,459.0,459.0,140.0
2025-07-11 09:01:04.351,Daniel Parker,Retail,MASTER,459,459,449.0,449.0,10.0
2025-07-10 08:59:31.255,Daniel Parker,Retail,MASTER,449,449,449.0,449.0,0.0
2025-07-09 09:00:42.618,Daniel Parker,Retail,MASTER,449,449,449.0,449.0,0.0
2025-07-08 08:11:15.660,Minerva Duran,Retail,MASTER,449,449,449.0,449.0,0.0
2025-07-05 07:26:09.061,Daniel Parker,Retail,MASTER,449,449,479.0,479.0,-30.0
2025-07-04 04:54:58.643,Daniel Parker,Retail,MASTER,479,479,499.0,499.0,-20.0
2025-07-03 08:55:37.513,Daniel Parker,Retail,MASTER,499,499,539.0,539.0,-40.0
2025-07-01 11:12:03.025,Minerva Duran,Retail,MASTER,539,539,559.0,559.0,-20.0
2025-06-27 14:30:50.618,Minerva Duran,Retail,MASTER,559,559,559.0,559.0,0.0
2025-06-25 12:01:39.872,Minerva Duran,Retail,MASTER,559,559,559.0,559.0,0.0
2025-06-24 12:00:48.942,Minerva Duran,Retail,MASTER,559,559,559.0,559.0,0.0
2025-06-23 12:07:00.105,Minerva Duran,Retail,MASTER,559,559,539.0,539.0,20.0
2025-06-20 21:33:07.256,Minerva Duran,Retail,MASTER,539,539,519.0,519.0,20.0
2025-06-17 10:31:22.502,Minerva Duran,Retail,MASTER,519,519,489.0,489.0,30.0
2025-06-17 09:34:41.950,Minerva Duran,Retail,MASTER,489,489,459.0,459.0,30.0
2025-06-16 07:28:15.220,Daniel Parker,Retail,MASTER,459,459,489.0,489.0,-30.0
2025-06-13 08:22:47.708,Daniel Parker,Retail,MASTER,489,489,489.0,489.0,0.0
2025-06-09 09:01:24.426,Daniel Parker,Retail,MASTER,489,489,489.0,489.0,0.0
2025-06-05 08:58:27.918,Daniel Parker,Retail,MASTER,489,489,509.0,509.0,-20.0
2025-05-12 23:18:45.006,Admin Arlo Hotels,Retail,MASTER,509,509,549.0,549.0,-40.0
2025-04-24 12:45:12.404,Admin Arlo Hotels,Retail,MASTER,549,549,579.0,579.0,-30.0
2025-04-17 09:11:44.853,Daniel Parker,Retail,MASTER,579,579,699.0,699.0,-120.0
2025-03-25 22:41:28.384,Admin Arlo Hotels,Retail,MASTER,699,699,699.0,699.0,0.0
2025-03-23 13:44:39.000,Admin Arlo Hotels,Retail,MASTER,699,699,699.0,699.0,0.0
2025-03-01 22:43:16.904,Admin Arlo Hotels,Retail,MASTER,699,699,699.0,699.0,0.0
2025-02-07 13:45:29.311,Admin Arlo Hotels,Retail,MASTER,699,699,639.0,639.0,60.0
2025-02-03 23:05:15.208,Admin Arlo Hotels,Retail,MASTER,639,639,669.0,669.0,-30.0
2025-01-30 13:41:35.574,Admin Arlo Hotels,Retail,MASTER,669,669,669.0,669.0,0.0
2025-01-29 13:54:19.091,Admin Arlo Hotels,Retail,MASTER,669,669,669.0,669.0,0.0
2025-01-24 13:42:38.739,Admin Arlo Hotels,Retail,MASTER,669,669,699.0,699.0,-30.0
2024-10-14 13:38:28.103,Admin Arlo Hotels,Retail,MASTER,699,699,619.0,619.0,80.0
2024-09-24 04:30:31.922,Admin Arlo Hotels,Retail,MASTER,619,619,619.0,619.0,0.0
2024-09-17 22:57:29.873,Admin Arlo Hotels,Retail,MASTER,619,619,619.0,619.0,0.0
2024-09-06 13:36:06.371,Admin Arlo Hotels,Retail,MASTER,619,619,619.0,619.0,0.0
2024-07-17 22:43:20.882,Admin Arlo Hotels,Retail,MASTER,619,619,,,
2025-07-11 09:01:04.351,Daniel Parker,Retail,MASTER,399,399,399.0,399.0,0.0
2025-07-10 08:59:31.255,Daniel Parker,Retail,MASTER,399,399,419.0,419.0,-20.0
2025-07-09 09:00:42.618,Daniel Parker,Retail,MASTER,419,419,439.0,439.0,-20.0
2025-07-08 08:11:15.660,Minerva Duran,Retail,MASTER,439,439,429.0,429.0,10.0
2025-07-07 08:10:33.236,Daniel Parker,Retail,MASTER,429,429,449.0,449.0,-20.0
2025-07-05 07:26:09.061,Daniel Parker,Retail,MASTER,449,449,479.0,479.0,-30.0
2025-07-04 04:54:58.643,Daniel Parker,Retail,MASTER,479,479,489.0,489.0,-10.0
2025-07-03 08:55:37.513,Daniel Parker,Retail,MASTER,489,489,519.0,519.0,-30.0
2025-07-02 08:58:39.646,Minerva Duran,Retail,MASTER,519,519,529.0,529.0,-10.0
2025-06-30 12:04:06.592,Minerva Duran,Retail,MASTER,529,529,519.0,519.0,10.0
2025-06-25 12:01:39.872,Minerva Duran,Retail,MASTER,519,519,519.0,519.0,0.0
2025-06-24 12:00:48.942,Minerva Duran,Retail,MASTER,519,519,519.0,519.0,0.0
2025-06-23 12:07:00.105,Minerva Duran,Retail,MASTER,519,519,519.0,519.0,0.0
2025-06-20 21:33:07.256,Minerva Duran,Retail,MASTER,519,519,519.0,519.0,0.0
2025-06-17 10:31:22.502,Minerva Duran,Retail,MASTER,519,519,489.0,489.0,30.0
2025-06-17 09:34:41.950,Minerva Duran,Retail,MASTER,489,489,459.0,459.0,30.0
2025-06-16 07:28:15.220,Daniel Parker,Retail,MASTER,459,459,489.0,489.0,-30.0
2025-06-13 08:22:47.708,Daniel Parker,Retail,MASTER,489,489,489.0,489.0,0.0
2025-06-09 09:01:24.426,Daniel Parker,Retail,MASTER,489,489,489.0,489.0,0.0
2025-06-05 08:58:27.918,Daniel Parker,Retail,MASTER,489,489,509.0,509.0,-20.0
2025-05-19 08:58:21.840,Minerva Duran,Retail,MASTER,509,509,509.0,509.0,0.0
2025-05-11 22:50:44.115,Admin Arlo Hotels,Retail,MASTER,509,509,549.0,549.0,-40.0
2025-04-24 12:45:12.404,Admin Arlo Hotels,Retail,MASTER,549,549,579.0,579.0,-30.0
2025-04-17 09:11:44.853,Daniel Parker,Retail,MASTER,579,579,629.0,629.0,-50.0
2025-04-02 13:39:18.997,Admin Arlo Hotels,Retail,MASTER,629,629,669.0,669.0,-40.0
2025-03-25 22:41:28.384,Admin Arlo Hotels,Retail,MASTER,669,669,669.0,669.0,0.0
2025-03-24 13:47:09.000,Admin Arlo Hotels,Retail,MASTER,669,669,679.0,679.0,-10.0
2025-03-23 13:44:39.000,Admin Arlo Hotels,Retail,MASTER,679,679,679.0,679.0,0.0
2025-03-20 13:45:13.937,Admin Arlo Hotels,Retail,MASTER,679,679,689.0,689.0,-10.0
2025-03-14 22:37:56.348,Admin Arlo Hotels,Retail,MASTER,689,689,699.0,699.0,-10.0
2025-01-30 13:41:35.574,Admin Arlo Hotels,Retail,MASTER,699,699,699.0,699.0,0.0
2025-01-29 13:54:19.091,Admin Arlo Hotels,Retail,MASTER,699,699,699.0,699.0,0.0
2024-10-15 09:17:58.126,Admin Arlo Hotels,Retail,MASTER,699,699,579.0,579.0,120.0
2024-09-24 04:30:31.922,Admin Arlo Hotels,Retail,MASTER,579,579,579.0,579.0,0.0
2024-09-17 22:57:29.873,Admin Arlo Hotels,Retail,MASTER,579,579,579.0,579.0,0.0
2024-09-06 13:36:06.371,Admin Arlo Hotels,Retail,MASTER,579,579,579.0,579.0,0.0
2024-07-16 22:42:48.026,Admin Arlo Hotels,Retail,MASTER,579,579,,,
2025-07-10 08:59:31.255,Daniel Parker,Retail,MASTER,409,409,409.0,409.0,0.0
2025-07-09 09:00:42.618,Daniel Parker,Retail,MASTER,409,409,409.0,409.0,0.0
2025-07-07 08:10:33.236,Daniel Parker,Retail,MASTER,409,409,389.0,389.0,20.0
2025-07-05 07:26:09.061,Daniel Parker,Retail,MASTER,389,389,429.0,429.0,-40.0
2025-07-01 11:12:03.025,Minerva Duran,Retail,MASTER,429,429,419.0,419.0,10.0
2025-06-25 12:01:39.872,Minerva Duran,Retail,MASTER,419,419,419.0,419.0,0.0
2025-06-25 11:20:38.116,Minerva Duran,Retail,MASTER,419,419,419.0,419.0,0.0
2025-06-23 12:07:00.105,Minerva Duran,Retail,MASTER,419,419,419.0,419.0,0.0
2025-06-20 21:33:07.256,Minerva Duran,Retail,MASTER,419,419,409.0,409.0,10.0
2025-06-17 10:31:22.502,Minerva Duran,Retail,MASTER,409,409,349.0,349.0,60.0
2025-06-17 09:34:41.950,Minerva Duran,Retail,MASTER,349,349,349.0,349.0,0.0
2025-06-16 12:25:19.719,Daniel Parker,Retail,MASTER,349,349,299.0,299.0,50.0
2025-06-13 08:22:47.708,Daniel Parker,Retail,MASTER,299,299,299.0,299.0,0.0
2025-06-11 09:20:07.499,Daniel Parker,Retail,MASTER,299,299,299.0,299.0,0.0
2025-06-09 09:01:24.426,Daniel Parker,Retail,MASTER,299,299,299.0,299.0,0.0
2025-06-04 08:59:06.933,Minerva Duran,Retail,MASTER,299,299,279.0,279.0,20.0
2025-05-28 08:58:04.762,Minerva Duran,Retail,MASTER,279,279,279.0,279.0,0.0
2025-05-15 11:46:06.008,Minerva Duran,Retail,MASTER,279,279,259.0,259.0,20.0
2025-05-14 11:25:10.869,Minerva Duran,Retail,MASTER,259,259,249.0,249.0,10.0
2025-05-10 22:57:18.471,Admin Arlo Hotels,Retail,MASTER,249,249,299.0,299.0,-50.0
2025-04-13 08:56:11.569,Admin Arlo Hotels,Retail,MASTER,299,299,309.0,309.0,-10.0
2025-04-11 09:22:07.287,Admin Arlo Hotels,Retail,MASTER,309,309,319.0,319.0,-10.0
2025-04-03 09:06:18.163,Admin Arlo Hotels,Retail,MASTER,319,319,319.0,319.0,0.0
2025-03-31 13:38:54.434,Admin Arlo Hotels,Retail,MASTER,319,319,329.0,329.0,-10.0
2025-03-26 13:52:58.384,Admin Arlo Hotels,Retail,MASTER,329,329,339.0,339.0,-10.0
2025-03-24 22:55:30.397,Admin Arlo Hotels,Retail,MASTER,339,339,349.0,349.0,-10.0
2025-03-23 13:44:39.000,Admin Arlo Hotels,Retail,MASTER,349,349,349.0,349.0,0.0
2025-03-19 13:46:39.001,Admin Arlo Hotels,Retail,MASTER,349,349,359.0,359.0,-10.0
2025-03-18 22:37:03.734,Admin Arlo Hotels,Retail,MASTER,359,359,369.0,369.0,-10.0
2025-03-13 13:46:27.240,Admin Arlo Hotels,Retail,MASTER,369,369,389.0,389.0,-20.0
2025-03-05 10:53:30.282,Admin Arlo Hotels,Retail,MASTER,389,389,399.0,399.0,-10.0
2025-02-18 22:46:47.915,Admin Arlo Hotels,Retail,MASTER,399,399,409.0,409.0,-10.0
2025-02-14 13:41:05.477,Admin Arlo Hotels,Retail,MASTER,409,409,409.0,409.0,0.0
2025-01-30 13:41:35.574,Admin Arlo Hotels,Retail,MASTER,409,409,409.0,409.0,0.0
2025-01-29 13:54:19.091,Admin Arlo Hotels,Retail,MASTER,409,409,409.0,409.0,0.0
2024-12-06 13:39:40.882,Admin Arlo Hotels,Retail,MASTER,409,409,499.0,499.0,-90.0
2024-09-24 04:30:31.922,Admin Arlo Hotels,Retail,MASTER,499,499,499.0,499.0,0.0
2024-09-17 22:57:29.873,Admin Arlo Hotels,Retail,MASTER,499,499,499.0,499.0,0.0
2024-09-06 13:36:06.371,Admin Arlo Hotels,Retail,MASTER,499,499,499.0,499.0,0.0
2024-07-31 13:36:01.634,Admin Arlo Hotels,Retail,MASTER,499,499,469.0,469.0,30.0
2024-07-15 22:35:12.279,Admin Arlo Hotels,Retail,MASTER,469,469,,,
2025-07-09 09:00:42.618,Daniel Parker,Retail,MASTER,329,329,389.0,389.0,-60.0
2025-07-08 08:11:15.660,Minerva Duran,Retail,MASTER,389,389,389.0,389.0,0.0
2025-07-07 08:10:33.236,Daniel Parker,Retail,MASTER,389,389,359.0,359.0,30.0
2025-07-05 07:26:09.061,Daniel Parker,Retail,MASTER,359,359,399.0,399.0,-40.0
2025-07-04 04:54:58.643,Daniel Parker,Retail,MASTER,399,399,399.0,399.0,0.0
2025-07-03 08:55:37.513,Daniel Parker,Retail,MASTER,399,399,429.0,429.0,-30.0
2025-06-26 10:17:51.241,Minerva Duran,Retail,MASTER,429,429,429.0,429.0,0.0
2025-06-25 12:01:39.872,Minerva Duran,Retail,MASTER,429,429,429.0,429.0,0.0
2025-06-25 11:20:38.116,Minerva Duran,Retail,MASTER,429,429,449.0,449.0,-20.0
2025-06-23 12:07:00.105,Minerva Duran,Retail,MASTER,449,449,459.0,459.0,-10.0
2025-06-18 07:47:37.796,Daniel Parker,Retail,MASTER,459,459,469.0,469.0,-10.0
2025-06-17 10:31:22.502,Minerva Duran,Retail,MASTER,469,469,399.0,399.0,70.0
2025-06-17 09:34:41.950,Minerva Duran,Retail,MASTER,399,399,389.0,389.0,10.0
2025-06-16 12:25:19.719,Daniel Parker,Retail,MASTER,389,389,349.0,349.0,40.0
2025-06-16 07:28:15.220,Daniel Parker,Retail,MASTER,349,349,349.0,349.0,0.0
2025-06-13 08:22:47.708,Daniel Parker,Retail,MASTER,349,349,339.0,339.0,10.0
2025-06-04 08:59:06.933,Minerva Duran,Retail,MASTER,339,339,329.0,329.0,10.0
2025-06-03 10:08:12.612,Daniel Parker,Retail,MASTER,329,329,309.0,309.0,20.0
2025-06-02 08:42:52.928,Daniel Parker,Retail,MASTER,309,309,279.0,279.0,30.0
2025-05-27 09:32:05.166,Minerva Duran,Retail,MASTER,279,279,289.0,289.0,-10.0
2025-05-15 11:46:06.008,Minerva Duran,Retail,MASTER,289,289,279.0,279.0,10.0
2025-05-13 08:55:08.287,Daniel Parker,Retail,MASTER,279,279,259.0,259.0,20.0
2025-05-09 22:46:07.015,Admin Arlo Hotels,Retail,MASTER,259,259,309.0,309.0,-50.0
2025-05-09 09:45:39.465,Admin Arlo Hotels,Retail,MASTER,309,309,319.0,319.0,-10.0
2025-05-02 09:19:30.514,Admin Arlo Hotels,Retail,MASTER,319,319,329.0,329.0,-10.0
2025-04-10 09:26:19.587,Admin Arlo Hotels,Retail,MASTER,329,329,339.0,339.0,-10.0
2025-04-08 09:23:34.868,Admin Arlo Hotels,Retail,MASTER,339,339,349.0,349.0,-10.0
2025-04-07 22:47:04.856,Admin Arlo Hotels,Retail,MASTER,349,349,349.0,349.0,0.0
2025-04-03 09:06:18.163,Admin Arlo Hotels,Retail,MASTER,349,349,349.0,349.0,0.0
2025-04-02 13:39:18.997,Admin Arlo Hotels,Retail,MASTER,349,349,359.0,359.0,-10.0
2025-03-24 13:47:09.000,Admin Arlo Hotels,Retail,MASTER,359,359,379.0,379.0,-20.0
2025-03-20 13:45:13.937,Admin Arlo Hotels,Retail,MASTER,379,379,389.0,389.0,-10.0
2025-03-17 22:39:56.974,Admin Arlo Hotels,Retail,MASTER,389,389,419.0,419.0,-30.0
2025-03-10 14:02:10.502,Admin Arlo Hotels,Retail,MASTER,419,419,419.0,419.0,0.0
2025-02-18 22:46:47.915,Admin Arlo Hotels,Retail,MASTER,419,419,429.0,429.0,-10.0
2025-02-14 13:41:05.477,Admin Arlo Hotels,Retail,MASTER,429,429,429.0,429.0,0.0
2025-01-30 13:41:35.574,Admin Arlo Hotels,Retail,MASTER,429,429,429.0,429.0,0.0
2024-12-08 22:46:50.891,Admin Arlo Hotels,Retail,MASTER,429,429,429.0,429.0,0.0
2024-12-06 13:39:40.882,Admin Arlo Hotels,Retail,MASTER,429,429,499.0,499.0,-70.0
2024-09-24 04:30:31.922,Admin Arlo Hotels,Retail,MASTER,499,499,499.0,499.0,0.0
2024-09-17 22:57:29.873,Admin Arlo Hotels,Retail,MASTER,499,499,499.0,499.0,0.0
2024-09-06 13:36:06.371,Admin Arlo Hotels,Retail,MASTER,499,499,499.0,499.0,0.0
2024-07-31 13:36:01.634,Admin Arlo Hotels,Retail,MASTER,499,499,449.0,449.0,50.0
2024-07-15 09:11:42.279,Admin Arlo Hotels,Retail,MASTER,449,449,,,
2025-07-07 08:10:33.236,Daniel Parker,Retail,MASTER,379,379,359.0,359.0,20.0
2025-07-05 07:26:09.061,Daniel Parker,Retail,MASTER,359,359,399.0,399.0,-40.0
2025-07-03 08:55:37.513,Daniel Parker,Retail,MASTER,399,399,399.0,399.0,0.0
2025-07-01 11:12:03.025,Minerva Duran,Retail,MASTER,399,399,399.0,399.0,0.0
2025-06-30 12:04:06.592,Minerva Duran,Retail,MASTER,399,399,399.0,399.0,0.0
2025-06-26 10:17:51.241,Minerva Duran,Retail,MASTER,399,399,409.0,409.0,-10.0
2025-06-25 12:01:39.872,Minerva Duran,Retail,MASTER,409,409,409.0,409.0,0.0
2025-06-25 11:20:38.116,Minerva Duran,Retail,MASTER,409,409,429.0,429.0,-20.0
2025-06-23 12:07:00.105,Minerva Duran,Retail,MASTER,429,429,439.0,439.0,-10.0
2025-06-18 07:47:37.796,Daniel Parker,Retail,MASTER,439,439,449.0,449.0,-10.0
2025-06-17 10:31:22.502,Minerva Duran,Retail,MASTER,449,449,399.0,399.0,50.0
2025-06-17 09:34:41.950,Minerva Duran,Retail,MASTER,399,399,389.0,389.0,10.0
2025-06-16 12:25:19.719,Daniel Parker,Retail,MASTER,389,389,349.0,349.0,40.0
2025-06-16 07:28:15.220,Daniel Parker,Retail,MASTER,349,349,349.0,349.0,0.0
2025-06-13 08:22:47.708,Daniel Parker,Retail,MASTER,349,349,329.0,329.0,20.0
2025-06-09 09:01:24.426,Daniel Parker,Retail,MASTER,329,329,329.0,329.0,0.0
2025-06-03 10:08:12.612,Daniel Parker,Retail,MASTER,329,329,309.0,309.0,20.0
2025-06-02 08:42:52.928,Daniel Parker,Retail,MASTER,309,309,279.0,279.0,30.0
2025-05-29 09:43:52.046,Minerva Duran,Retail,MASTER,279,279,269.0,269.0,10.0
2025-05-27 09:32:05.166,Minerva Duran,Retail,MASTER,269,269,279.0,279.0,-10.0
2025-05-13 08:55:08.287,Daniel Parker,Retail,MASTER,279,279,239.0,239.0,40.0
2025-05-09 13:38:06.977,Admin Arlo Hotels,Retail,MASTER,239,239,269.0,269.0,-30.0
2025-05-08 22:45:17.526,Admin Arlo Hotels,Retail,MASTER,269,269,319.0,319.0,-50.0
2025-05-08 13:41:40.962,Admin Arlo Hotels,Retail,MASTER,319,319,319.0,319.0,0.0
2025-05-07 09:30:44.484,Admin Arlo Hotels,Retail,MASTER,319,319,329.0,329.0,-10.0
2025-05-06 13:38:29.651,Admin Arlo Hotels,Retail,MASTER,329,329,319.0,319.0,10.0
2025-04-22 09:27:27.217,Admin Arlo Hotels,Retail,MASTER,319,319,329.0,329.0,-10.0
2025-04-07 22:47:04.856,Admin Arlo Hotels,Retail,MASTER,329,329,329.0,329.0,0.0
2025-04-02 13:39:18.997,Admin Arlo Hotels,Retail,MASTER,329,329,339.0,339.0,-10.0
2025-03-24 22:55:30.397,Admin Arlo Hotels,Retail,MASTER,339,339,359.0,359.0,-20.0
2025-03-24 13:47:09.000,Admin Arlo Hotels,Retail,MASTER,359,359,369.0,369.0,-10.0
2025-03-18 22:37:03.734,Admin Arlo Hotels,Retail,MASTER,369,369,399.0,399.0,-30.0
2025-03-10 14:02:10.502,Admin Arlo Hotels,Retail,MASTER,399,399,399.0,399.0,0.0
2025-02-21 09:05:55.165,Admin Arlo Hotels,Retail,MASTER,399,399,419.0,419.0,-20.0
2025-02-14 13:41:05.477,Admin Arlo Hotels,Retail,MASTER,419,419,419.0,419.0,0.0
2024-12-08 22:46:50.891,Admin Arlo Hotels,Retail,MASTER,419,419,419.0,419.0,0.0
2024-12-06 13:39:40.882,Admin Arlo Hotels,Retail,MASTER,419,419,499.0,499.0,-80.0
2024-09-24 04:30:31.922,Admin Arlo Hotels,Retail,MASTER,499,499,499.0,499.0,0.0
2024-09-17 22:57:29.873,Admin Arlo Hotels,Retail,MASTER,499,499,499.0,499.0,0.0
2024-09-06 13:36:06.371,Admin Arlo Hotels,Retail,MASTER,499,499,499.0,499.0,0.0
2024-07-31 13:36:01.634,Admin Arlo Hotels,Retail,MASTER,499,499,309.0,309.0,190.0
2024-07-13 22:41:12.279,Admin Arlo Hotels,Retail,MASTER,309,309,309.0,309.0,0.0
2024-05-10 10:54:21.470,Minerva Duran,Retail,MASTER,309,309,,,
2025-07-07 08:10:33.236,Daniel Parker,Retail,MASTER,369,369,369.0,369.0,0.0
2025-07-05 07:26:09.061,Daniel Parker,Retail,MASTER,369,369,369.0,369.0,0.0
2025-07-03 08:55:37.513,Daniel Parker,Retail,MASTER,369,369,369.0,369.0,0.0
2025-07-01 11:12:03.025,Minerva Duran,Retail,MASTER,369,369,369.0,369.0,0.0
2025-06-30 12:04:06.592,Minerva Duran,Retail,MASTER,369,369,369.0,369.0,0.0
2025-06-26 10:17:51.241,Minerva Duran,Retail,MASTER,369,369,369.0,369.0,0.0
2025-06-25 12:01:39.872,Minerva Duran,Retail,MASTER,369,369,369.0,369.0,0.0
2025-06-25 11:20:38.116,Minerva Duran,Retail,MASTER,369,369,399.0,399.0,-30.0
2025-06-18 07:47:37.796,Daniel Parker,Retail,MASTER,399,399,399.0,399.0,0.0
2025-06-17 10:31:22.502,Minerva Duran,Retail,MASTER,399,399,349.0,349.0,50.0
2025-06-17 09:34:41.950,Minerva Duran,Retail,MASTER,349,349,349.0,349.0,0.0
2025-06-16 12:25:19.719,Daniel Parker,Retail,MASTER,349,349,329.0,329.0,20.0
2025-06-16 07:28:15.220,Daniel Parker,Retail,MASTER,329,329,329.0,329.0,0.0
2025-06-13 08:22:47.708,Daniel Parker,Retail,MASTER,329,329,289.0,289.0,40.0
2025-06-09 09:01:24.426,Daniel Parker,Retail,MASTER,289,289,289.0,289.0,0.0
2025-06-02 08:42:52.928,Daniel Parker,Retail,MASTER,289,289,269.0,269.0,20.0
2025-05-30 09:25:03.269,Minerva Duran,Retail,MASTER,269,269,259.0,259.0,10.0
2025-05-13 08:55:08.287,Daniel Parker,Retail,MASTER,259,259,239.0,239.0,20.0
2025-05-08 13:41:40.962,Admin Arlo Hotels,Retail,MASTER,239,239,239.0,239.0,0.0
2025-05-07 22:47:07.564,Admin Arlo Hotels,Retail,MASTER,239,239,269.0,269.0,-30.0
2025-04-29 13:44:19.349,Admin Arlo Hotels,Retail,MASTER,269,269,269.0,269.0,0.0
2025-04-28 13:48:45.986,Admin Arlo Hotels,Retail,MASTER,269,269,289.0,289.0,-20.0
2025-04-18 22:44:15.013,Admin Arlo Hotels,Retail,MASTER,289,289,289.0,289.0,0.0
2025-04-07 22:47:04.856,Admin Arlo Hotels,Retail,MASTER,289,289,289.0,289.0,0.0
2025-03-26 13:52:58.384,Admin Arlo Hotels,Retail,MASTER,289,289,319.0,319.0,-30.0
2025-03-24 13:47:09.000,Admin Arlo Hotels,Retail,MASTER,319,319,319.0,319.0,0.0
2025-03-20 13:45:13.937,Admin Arlo Hotels,Retail,MASTER,319,319,329.0,329.0,-10.0
2025-03-19 10:08:33.740,Admin Arlo Hotels,Retail,MASTER,329,329,339.0,339.0,-10.0
2025-03-18 22:37:03.734,Admin Arlo Hotels,Retail,MASTER,339,339,349.0,349.0,-10.0
2025-03-10 14:02:10.502,Admin Arlo Hotels,Retail,MASTER,349,349,349.0,349.0,0.0
2025-02-19 09:04:22.483,Admin Arlo Hotels,Retail,MASTER,349,349,369.0,369.0,-20.0
2025-02-18 22:46:47.915,Admin Arlo Hotels,Retail,MASTER,369,369,379.0,379.0,-10.0
2025-02-14 13:41:05.477,Admin Arlo Hotels,Retail,MASTER,379,379,379.0,379.0,0.0
2024-12-06 13:39:40.882,Admin Arlo Hotels,Retail,MASTER,379,379,499.0,499.0,-120.0
2024-09-24 04:30:31.922,Admin Arlo Hotels,Retail,MASTER,499,499,499.0,499.0,0.0
